0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,0.000056,0.000063,0.000061,0.000074,0.000078,0.000083,0.000071,0.000097,0.000090,0.000114,0.000090,0.000108,0.000080,0.000034,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000067,0.000076,0.000074,0.000089,0.000094,0.000101,0.000086,0.000117,0.000108,0.000138,0.000108,0.000130,0.000096,0.000041,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000191,0.000243,0.000243,0.000243,0.000243,0.000243,0.000243,0.000273,0.000310,0.000206,0.000093,0.000108,0.000114,0.000174,0.000216,0.000355,0.000343,0.000260,0.000249,0.000387,0.000354,0.000298,0.000295,0.000257,0.000257,0.000257,0.000257,0.000257,0.000245,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000238,0.000197,0.000000
